6683_5544_1 3005 3204
6683_5544_1 3617 3775
6683_5544_1 3923 4262

6683_5545_1 100 587
6683_5545_1 1263 1434
6683_5545_1 1541 1737
6683_5545_1 2263 2827

6683_5546_1 100 300
6683_5546_1 409 1092
6683_5546_1 1177 1548

6683_5547_1 100 1155
6683_5547_1 1237 1323
6683_5547_1 1412 1531
6683_5547_1 1623 1679

6683_5548_1 100 333
6683_5548_1 427 660
6683_5548_1 772 906

6683_5549_1 100 573
6683_5549_1 1010 1171

6683_5550_1 100 2040

6683_5551_1 100 973
6683_5551_1 1505 1623
6683_5551_1 1700 1819
6683_5551_1 1994 2081
6683_5551_1 2323 2414
6683_5551_1 2511 2615
6683_5551_1 3083 3192
6683_5551_1 3410 3497
6683_5551_1 3596 3631
6683_5551_1 3737 3820

6684_5552_1 100 477
6684_5552_1 879 1000
6684_5552_1 1113 2398
6684_5552_1 2483 2731
6684_5552_1 2829 2995
6684_5552_1 3192 3271
6684_5552_1 3357 3504
6684_5552_1 3729 3878
6684_5552_1 3962 4198

6684_5553_1 100 522

6684_5554_1 100 411

6684_5555_1 100 208
6684_5555_1 1128 1327
6684_5555_1 2148 2249
6684_5555_1 2346 2397
6684_5555_1 2485 2597

6684_5556_1 100 171
6684_5556_1 934 1518

6684_5557_1 100 275
6684_5557_1 389 486
6684_5557_1 595 671

6684_5558_1 100 759
6684_5558_1 1032 1317
6684_5558_1 2955 3448

6684_5559_1 100 2676

6684_5560_1 100 500
6684_5560_1 600 720
6684_5560_1 1109 1194
6684_5560_1 1417 1813
6684_5560_1 1923 2023
6684_5560_1 2105 2171
6684_5560_1 2539 2766
6684_5560_1 3541 3990
6684_5560_1 4147 4219
6684_5560_1 4865 5109

6684_5561_1 100 230
6684_5561_1 457 546
6684_5561_1 1214 1273
6684_5561_1 1482 1521
6684_5561_1 1614 1707
6684_5561_1 2043 2102
6684_5561_1 2212 2303
6684_5561_1 2444 2527

6685_5563_1 100 1552
6685_5563_1 1886 1983

6686_5564_1 100 1086

6686_5565_1 100 871
6686_5565_1 974 1001
6686_5565_1 1353 1731

6686_5566_1 100 176
6686_5566_1 279 515
6686_5566_1 630 744
6686_5566_1 847 920
6686_5566_1 1859 2016
6686_5566_1 3197 3369

6700_5567_1 100 1083
6700_5567_1 1562 1795
6700_5567_1 1907 2233
6700_5567_1 3653 3943

6700_5568_1 100 430
6700_5568_1 674 885

6700_5569_1 100 495
6700_5569_1 1060 1135
6700_5569_1 1459 1598

6700_5570_1 100 196
6700_5570_1 294 455
6700_5570_1 532 755
6700_5570_1 837 1055

6700_5571_1 100 172
6700_5571_1 1563 1635
6700_5571_1 1721 1821
6700_5571_1 1907 1972
6700_5571_1 2061 2158
6700_5571_1 2475 2537
6700_5571_1 2683 2775
6700_5571_1 2846 2923

6700_5572_1 100 161
6700_5572_1 790 962
6700_5572_1 1058 1221
6700_5572_1 1530 1640
6700_5572_1 1831 1910
6700_5572_1 2012 2162
6700_5572_1 2259 2352
6700_5572_1 2944 3032
6700_5572_1 4195 4268
6700_5572_1 4382 4544
6700_5572_1 4968 5053
6700_5572_1 5534 5617
6700_5572_1 5709 5889
6700_5572_1 5973 6056

6700_5573_1 100 612

6700_5575_1 100 102
6700_5575_1 1744 2009
6700_5575_1 2099 2249

6700_5576_1 100 435
6700_5576_1 1272 1417
6700_5576_1 1594 1689
6700_5576_1 2144 2400
6700_5576_1 2717 2937
6700_5576_1 3213 3581

6700_5577_1 100 1524
6700_5577_1 1618 1731
6700_5577_1 2801 3065
6700_5577_1 3203 3318

6700_5578_1 100 519

6700_5579_1 100 1908

6700_5580_1 100 186
6700_5580_1 271 341
6700_5580_1 453 510
6700_5580_1 640 746
6700_5580_1 881 926
6700_5580_1 1615 1749
6700_5580_1 1889 1978
6700_5580_1 2076 2204
6700_5580_1 2310 2393
6700_5580_1 2494 2558
6700_5580_1 2638 2824

6701_5581_1 100 1380

6701_5582_1 100 1380

6701_5583_1 100 483
6701_5583_1 580 957
6701_5583_1 2046 2654
6701_5583_1 3145 3272
6701_5583_1 3864 3867

6703_5584_1 100 678
6703_5584_1 790 1068

6703_5585_1 100 2967

6703_5586_1 100 205
6703_5586_1 986 1662

6703_5587_1 100 241
6703_5587_1 320 459
6703_5587_1 549 821
6703_5587_1 918 1127
6703_5587_1 1235 1300
6703_5587_1 1496 1588
6703_5587_1 1678 1734
6703_5587_1 2248 2343

6703_5588_1 100 666

6703_5589_1 100 168
6703_5589_1 264 382
6703_5589_1 1114 1570
6703_5589_1 1703 1963
6703_5589_1 2354 2476
6703_5589_1 2683 2787
6703_5589_1 2956 3060

6703_5590_1 100 319
6703_5590_1 414 514
6703_5590_1 850 870
6703_5590_1 1360 1432
6703_5590_1 1495 1562
6703_5590_1 1890 2019
6703_5590_1 2128 2231

6703_5591_1 100 594
6703_5591_1 674 732
6703_5591_1 1710 1779
6703_5591_1 1896 2018
6703_5591_1 2106 2234
6703_5591_1 2538 2987

6703_5592_1 100 387
6703_5592_1 1774 3006

6703_5593_1 100 399
6703_5593_1 495 1280

6706_5594_1 100 233
6706_5594_1 347 404
6706_5594_1 512 616
6706_5594_1 949 1006
6706_5594_1 1091 1266
6706_5594_1 1346 1406
6706_5594_1 1531 1838

6706_5596_1 100 351
6706_5596_1 2317 2520
6706_5596_1 2698 2763
6706_5596_1 2900 2968
6706_5596_1 3056 3127
6706_5596_1 3650 3784

6706_5597_1 100 849
6706_5597_1 1237 1525
6706_5597_1 3131 3165

6706_5598_1 100 246
6706_5598_1 370 430
6706_5598_1 507 543
6706_5598_1 1004 1134
6706_5598_1 1214 1357
6706_5598_1 1453 1543
6706_5598_1 1740 1873
6706_5598_1 2001 2140
6706_5598_1 3143 3193
6706_5598_1 3287 3369
6706_5598_1 3457 3511
6706_5598_1 3593 3704
6706_5598_1 4041 4533
6706_5598_1 4648 4861
6706_5598_1 4970 5040
6706_5598_1 5500 5668
6706_5598_1 5758 5887
6706_5598_1 6323 6735
6706_5598_1 6826 7029

6706_5599_1 100 305
6706_5599_1 1366 1529
6706_5599_1 1768 1903
6706_5599_1 2008 2183
6706_5599_1 2274 2767

6709_5601_1 100 277
6709_5601_1 1412 1613
6709_5601_1 1782 1866
6709_5601_1 1968 2108
6709_5601_1 2205 2323
6709_5601_1 2400 2496
6709_5601_1 2575 2747
6709_5601_1 2849 2915
6709_5601_1 3677 3835
6709_5601_1 3977 4220
6709_5601_1 4307 4415
6709_5601_1 4506 4618
6709_5601_1 4712 4787
6709_5601_1 5141 5297

6709_5602_1 100 328
6709_5602_1 968 1160
6709_5602_1 1232 1389
6709_5602_1 1499 1644
6709_5602_1 2222 2284
6709_5602_1 2394 2486
6709_5602_1 3570 3731
6709_5602_1 3857 3954
6709_5602_1 4033 4193
6709_5602_1 4431 4747

6709_5603_1 100 535
6709_5603_1 2508 2644
6709_5603_1 2779 2938
6709_5603_1 3084 3302
6709_5603_1 3388 3518

6709_5604_1 100 357

6711_5605_1 100 107
6711_5605_1 188 266
6711_5605_1 524 592
6711_5605_1 675 764
6711_5605_1 1109 1247
6711_5605_1 1333 1435
6711_5605_1 1520 1572
6711_5605_1 1718 1784
6711_5605_1 2297 2405
6711_5605_1 2484 2549
6711_5605_1 2862 2930
6711_5605_1 3011 3068
6711_5605_1 3169 3273
6711_5605_1 3358 3392
6711_5605_1 3481 3526
6711_5605_1 3678 3762
6711_5605_1 3853 3973

6711_5606_1 100 145
6711_5606_1 1723 1845
6711_5606_1 1928 2029
6711_5606_1 2121 2251
6711_5606_1 2335 2604
6711_5606_1 2776 2954
6711_5606_1 4054 4097
6711_5606_1 4282 4365
6711_5606_1 4453 4569
6711_5606_1 4660 4784
6711_5606_1 4864 5136
6711_5606_1 5234 5367
6711_5606_1 5499 5585
6711_5606_1 5695 5812

6712_5607_1 100 2334

6712_5608_1 100 1206

6713_5609_1 100 534
6713_5609_1 1486 1573
6713_5609_1 1656 1846
6713_5609_1 2199 2317
6713_5609_1 2798 3041
6713_5609_1 3177 3411
6713_5609_1 3540 3874

6713_5610_1 100 202
6713_5610_1 342 2470
6713_5610_1 2571 2654

6714_5611_1 100 475
6714_5611_1 897 1204
6714_5611_1 1349 1813
6714_5611_1 2054 2189
6714_5611_1 2267 2439
6714_5611_1 2530 2934

6714_5612_1 100 729

6714_5613_1 100 277
6714_5613_1 393 482
6714_5613_1 557 855
6714_5613_1 955 1131

6714_5614_1 100 570

6714_5615_1 100 824
6714_5615_1 1574 1739

6714_5616_1 100 209
6714_5616_1 330 501
6714_5616_1 1069 1185
6714_5616_1 1906 2052

6714_5618_1 100 159
6714_5618_1 269 319
6714_5618_1 415 487
6714_5618_1 719 837
6714_5618_1 920 993
6714_5618_1 1185 1305
6714_5618_1 1386 1454
6714_5618_1 1619 1660
6714_5618_1 2479 2556
6714_5618_1 3528 3586
6714_5618_1 3664 3748
6714_5618_1 4047 4135
6714_5618_1 4225 4287
6714_5618_1 4363 4372

6719_5620_1 100 667
6719_5620_1 1500 1723
6719_5620_1 2567 2674
6719_5620_1 2787 2879

6722_5621_1 100 238
6722_5621_1 1283 1415
6722_5621_1 1516 1587
6722_5621_1 1685 1753
6722_5621_1 1841 1912
6722_5621_1 2002 2070
6722_5621_1 2164 2235
6722_5621_1 2332 2397
6722_5621_1 2474 2539
6722_5621_1 2815 3182
6722_5621_1 3292 3587
6722_5621_1 3997 4268
6722_5621_1 4335 4470
6722_5621_1 4957 5087
6722_5621_1 5217 5373
6722_5621_1 5471 5614

6722_5622_1 100 1814
6722_5622_1 2925 2931

6722_5623_1 100 378
6722_5623_1 587 657
6722_5623_1 768 796
6722_5623_1 887 1083
6722_5623_1 1178 1390
6722_5623_1 1870 1998
6722_5623_1 2166 2282
6722_5623_1 2370 2423
6722_5623_1 2568 2684
6722_5623_1 2798 2891
6722_5623_1 3309 3322

6723_5624_1 100 366

6723_5625_1 100 264
6723_5625_1 1242 1467
6723_5625_1 2903 3151
6723_5625_1 3378 3428
6723_5625_1 4455 4715
6723_5625_1 4879 4931
6723_5625_1 5011 5125
6723_5625_1 5221 5475
6723_5625_1 5603 6408
6723_5625_1 6591 6845

6725_5627_1 100 638
6725_5627_1 1704 2109
6725_5627_1 2255 2515
6725_5627_1 2692 2778
6725_5627_1 2877 3017

6725_5628_1 100 173
6725_5628_1 256 679
6725_5628_1 752 933
6725_5628_1 1613 1769
6725_5628_1 1846 2073
6725_5628_1 2155 2505
6725_5628_1 3188 3289
6725_5628_1 3369 3599

6725_5630_1 100 342
6725_5630_1 425 544
6725_5630_1 623 781
6725_5630_1 1100 1272
6725_5630_1 1364 1469
6725_5630_1 1559 1588

6726_5631_1 100 1539

6726_5632_1 100 221
6726_5632_1 340 396
6726_5632_1 473 598
6726_5632_1 677 752
6726_5632_1 909 1001
6726_5632_1 1230 1343
6726_5632_1 1464 1517

6726_5633_1 100 1527

6726_5634_1 100 330
6726_5634_1 854 959
6726_5634_1 1206 1266
6726_5634_1 1352 1647
6726_5634_1 1728 1867
6726_5634_1 1954 2028
6726_5634_1 2118 2208
6726_5634_1 2751 2954
6726_5634_1 3483 3527
6726_5634_1 3819 3904

6726_5635_1 100 525

6726_5636_1 100 840

6726_5637_1 100 900

6726_5638_1 100 514
6726_5638_1 601 701
6726_5638_1 850 906
6726_5638_1 1165 1241
6726_5638_1 1430 1478
6726_5638_1 1569 1679
6726_5638_1 1790 1887
6726_5638_1 2027 2093

6726_5640_1 100 1218

6727_5641_1 100 148
6727_5641_1 244 359
6727_5641_1 504 563
6727_5641_1 850 1035
6727_5641_1 1135 1239
6727_5641_1 1343 1439
6727_5641_1 1774 1881
6727_5641_1 2027 2162
6727_5641_1 2693 2804

6727_5642_1 100 286
6727_5642_1 386 567

6727_5643_1 100 1867
6727_5643_1 1998 2080
6727_5643_1 2505 2576

6727_5644_1 100 189
6727_5644_1 998 1088
6727_5644_1 1234 1417
6727_5644_1 1496 1571

6727_5646_1 100 259
6727_5646_1 1659 1801
6727_5646_1 1895 2044
6727_5646_1 2133 2192
6727_5646_1 2568 2744

6727_5647_1 100 852

6728_5648_1 100 762
6728_5648_1 1255 1446

6728_5649_1 100 111
6728_5649_1 245 431
6728_5649_1 764 1014
6728_5649_1 1117 1216
6728_5649_1 1295 1481
6728_5649_1 1777 2043
6728_5649_1 2137 2482
6728_5649_1 2571 2708
6728_5649_1 2791 2916
6728_5649_1 3002 3214
6728_5649_1 3374 3629
6728_5649_1 3825 4027
6728_5649_1 4271 4621
6728_5649_1 4704 5288

6728_5650_1 100 348
6728_5650_1 679 770
6728_5650_1 857 914
6728_5650_1 1023 1088
6728_5650_1 1174 1296

6728_5651_1 100 762
6728_5651_1 1556 1717

6728_5652_1 100 205
6728_5652_1 332 489
6728_5652_1 985 1032
6728_5652_1 1709 1777

6728_5653_1 100 975

6728_5654_1 100 217
6728_5654_1 317 771
6728_5654_1 1053 1169

6728_5655_1 100 282
6728_5655_1 1379 1560
6728_5655_1 1669 1793
6728_5655_1 2182 2597

6736_5656_1 100 375
6736_5656_1 1031 1105

6736_5657_1 100 203
6736_5657_1 322 382
6736_5657_1 604 699
6736_5657_1 1055 1156
6736_5657_1 1723 1806
6736_5657_1 2485 2565
6736_5657_1 3325 3468
6736_5657_1 4309 4400
6736_5657_1 5100 5181
6736_5657_1 5768 5953
6736_5657_1 6805 6920
6736_5657_1 7001 7059
6736_5657_1 7984 8084
6736_5657_1 8256 8306
6736_5657_1 8456 8635
6736_5657_1 8757 8891
6736_5657_1 8983 9057
6736_5657_1 9520 9577
6736_5657_1 9658 9959

6736_5658_1 100 147
6736_5658_1 230 367
6736_5658_1 446 743
6736_5658_1 826 1058
6736_5658_1 1201 1372
6736_5658_1 1456 1577
6736_5658_1 1645 1710
6736_5658_1 1918 1981
6736_5658_1 2396 2721

6737_5659_1 100 169
6737_5659_1 299 1588
6737_5659_1 2176 2210

6737_5660_1 100 278
6737_5660_1 376 467
6737_5660_1 555 760
6737_5660_1 835 882

6737_5661_1 100 777
6737_5661_1 1834 1974

6737_5662_1 100 1755

6739_5663_1 100 102
6739_5663_1 211 365
6739_5663_1 450 507
6739_5663_1 2030 2278

6739_5664_1 100 801

6739_5665_1 100 240
6739_5665_1 342 539
6739_5665_1 625 903
6739_5665_1 1003 1164
6739_5665_1 1263 1481
6739_5665_1 1872 2003

6739_5666_1 100 290
6739_5666_1 377 721
6739_5666_1 815 872

6739_5667_1 100 255
6739_5667_1 1359 1488
6739_5667_1 1591 1703
6739_5667_1 2015 2153
6739_5667_1 2303 2411
6739_5667_1 2862 2925
6739_5667_1 3032 3271
6739_5667_1 3811 3816

6739_5669_1 100 189
6739_5669_1 918 1064
6739_5669_1 1151 1325
6739_5669_1 2004 2080
6739_5669_1 2255 2332
6739_5669_1 2719 2796
6739_5669_1 2918 2977
6739_5669_1 3058 3192

6739_5670_1 100 522
6739_5670_1 1536 1629
6739_5670_1 2165 2360
6739_5670_1 3164 3239
6739_5670_1 3328 3453
6739_5670_1 3657 4019

6740_5671_1 100 408
6740_5671_1 1508 1636
6740_5671_1 1821 1943
6740_5671_1 2237 2500

6740_5672_1 100 451
6740_5672_1 558 772
6740_5672_1 2056 2256
6740_5672_1 2341 2883
6740_5672_1 3362 3438
6740_5672_1 4008 4359
6740_5672_1 4513 4725
6740_5672_1 4815 5141

6740_5673_1 100 573
6740_5673_1 699 776
6740_5673_1 896 995
6740_5673_1 1111 1241
6740_5673_1 1344 1595

6740_5674_1 100 1569

6740_5675_1 100 286
6740_5675_1 365 657
6740_5675_1 772 1009
6740_5675_1 1395 3289

6742_5676_1 100 921

6742_5677_1 100 302
6742_5677_1 942 972
6742_5677_1 1078 1365
6742_5677_1 1469 1657
6742_5677_1 1799 1924
6742_5677_1 2215 2352
6742_5677_1 2435 2554
6742_5677_1 2665 2782
6742_5677_1 2973 3085
6742_5677_1 3198 3410

6742_5678_1 100 516

6743_5679_1 100 329
6743_5679_1 488 812
6743_5679_1 910 1062
6743_5679_1 1187 1438
6743_5679_1 1558 1647
6743_5679_1 1745 1823
6743_5679_1 1914 2020
6743_5679_1 2123 2250
6743_5679_1 2531 2621

6745_5680_1 100 1470

6753_5681_1 100 268
6753_5681_1 404 495
6753_5681_1 1769 1838
6753_5681_1 1926 2041
6753_5681_1 3120 3216
6753_5681_1 4035 4114
6753_5681_1 4268 4462
6753_5681_1 4618 4701
6753_5681_1 4779 4839
6753_5681_1 5600 5660
6753_5681_1 6093 6186
6753_5681_1 6258 6330
6753_5681_1 6643 6725
6753_5681_1 7311 7501
6753_5681_1 7633 7642

6753_5682_1 100 345
6753_5682_1 511 1233

6758_5683_1 100 450
6758_5683_1 604 942
6758_5683_1 1042 1147
6758_5683_1 1245 1663

6758_5684_1 100 200
6758_5684_1 317 524
6758_5684_1 1231 1447
6758_5684_1 1523 1601
6758_5684_1 2322 2358

6759_5685_1 100 1200

6765_5686_1 100 1236

6765_5688_1 100 406
6765_5688_1 511 695
6765_5688_1 934 1284
6765_5688_1 1368 1568
6765_5688_1 1671 1741
6765_5688_1 2004 2143
6765_5688_1 2287 2588

6765_5689_1 100 1167

6765_5690_1 100 243
6765_5690_1 324 583
6765_5690_1 689 770
6765_5690_1 994 1389
6765_5690_1 1571 2311
6765_5690_1 2438 2569
6765_5690_1 2999 3385

6765_5691_1 100 249
6765_5691_1 344 417
6765_5691_1 508 718
6765_5691_1 1551 1785
6765_5691_1 2668 3725

6765_5692_1 100 316
6765_5692_1 431 1473

6765_5693_1 100 271
6765_5693_1 359 705

6765_5694_1 100 603

6766_5696_1 100 1182

6766_5697_1 100 261
6766_5697_1 2239 2408
6766_5697_1 2586 2712
6766_5697_1 3368 3630
6766_5697_1 3712 5344
6766_5697_1 5416 5628
6766_5697_1 5762 6009
6766_5697_1 6113 6524
6766_5697_1 7224 7429
6766_5697_1 7549 7894
6766_5697_1 8848 9066
6766_5697_1 9176 9504
6766_5697_1 9977 10076

6767_5698_1 100 603
6767_5698_1 1348 1644
6767_5698_1 1799 1894
6767_5698_1 2050 2466

6767_5699_1 100 1127
6767_5699_1 1421 1700

6769_5700_1 100 741

6769_5701_1 100 495

6771_5703_1 100 666
6771_5703_1 781 1005
6771_5703_1 1094 1159
6771_5703_1 1260 1328
6771_5703_1 1503 1574
6771_5703_1 1664 1840
6771_5703_1 2218 2328

6771_5704_1 100 621

6772_5705_1 100 562
6772_5705_1 872 1260

6773_5706_1 100 510

6773_5707_1 100 1369
6773_5707_1 2002 2039

6773_5708_1 100 411
6773_5708_1 1765 1866
6773_5708_1 2016 2273
6773_5708_1 2476 2607
6773_5708_1 2707 3279
6773_5708_1 3535 5367

6773_5709_1 100 228
6773_5709_1 318 500
6773_5709_1 1017 1157
6773_5709_1 1236 2000

6773_5710_1 100 1305

6775_5711_1 100 771
6775_5711_1 862 1599

6776_5712_1 100 321
6776_5712_1 399 611
6776_5712_1 695 850
6776_5712_1 931 1887

6776_5713_1 100 362
6776_5713_1 520 1012

6777_5714_1 100 220
6777_5714_1 552 655
6777_5714_1 781 911
6777_5714_1 1393 1586
6777_5714_1 1678 1930
6777_5714_1 2090 2343
6777_5714_1 2426 2508
6777_5714_1 2874 2939

6777_5715_1 100 588
6777_5715_1 1066 1200
6777_5715_1 1282 1422
6777_5715_1 1514 1625
6777_5715_1 1827 1897
6777_5715_1 1994 2148
6777_5715_1 2227 2338
6777_5715_1 2675 2776
6777_5715_1 2859 2919
6777_5715_1 2994 3165
6777_5715_1 3255 3351
6777_5715_1 3435 3529
6777_5715_1 3624 3757
6777_5715_1 3951 4165

6777_5716_1 100 656
6777_5716_1 745 984
6777_5716_1 1065 1752

6778_5717_1 100 1629

6779_5718_1 100 1698

6783_5720_1 100 289
6783_5720_1 392 678
6783_5720_1 1171 1644

6783_5721_1 100 447

6783_5722_1 100 766
6783_5722_1 1872 1992
6783_5722_1 2085 2272
6783_5722_1 2364 2458

6783_5723_1 100 297
6783_5723_1 389 1843

6783_5724_1 100 372
6783_5724_1 1141 1338
6783_5724_1 1463 1522
6783_5724_1 1643 1738
6783_5724_1 1829 1853
6783_5724_1 2145 2239
6783_5724_1 2462 2628
6783_5724_1 3367 3440
6783_5724_1 3540 3599
6783_5724_1 3938 3954

6784_5725_1 100 229
6784_5725_1 1005 1324
6784_5725_1 3202 3326
6784_5725_1 3431 4403

6784_5726_1 100 1836

6784_5727_1 100 192
6784_5727_1 311 428
6784_5727_1 875 963
6784_5727_1 1059 1105
6784_5727_1 1197 1285
6784_5727_1 1844 1977
6784_5727_1 2064 2810

6784_5728_1 100 205
6784_5728_1 334 435
6784_5728_1 1417 1512
6784_5728_1 1626 1657
6784_5728_1 1750 1825
6784_5728_1 2909 2962
6784_5728_1 3144 3172

6784_5730_1 100 952
6784_5730_1 1058 2022

6784_5731_1 100 408

6784_5732_1 100 1821

6784_5733_1 100 517
6784_5733_1 684 835
6784_5733_1 1822 2043

6789_5735_1 100 718
6789_5735_1 1336 1463
6789_5735_1 1726 1951
6789_5735_1 2335 2462
6789_5735_1 2535 3539

6791_5736_1 100 246
6791_5736_1 364 744

6792_5737_1 100 2040

6792_5738_1 100 279
6792_5738_1 382 691
6792_5738_1 810 910
6792_5738_1 1565 1606
6792_5738_1 1708 1829
6792_5738_1 1899 2007
6792_5738_1 2254 2307

6792_5739_1 100 322
6792_5739_1 1849 2048
6792_5739_1 2462 2602
6792_5739_1 2687 2767
6792_5739_1 3310 3434
6792_5739_1 3509 3557

6792_5740_1 100 597
6792_5740_1 681 1322

6792_5741_1 100 1092

6796_5742_1 100 374
6796_5742_1 503 629
6796_5742_1 1472 1693

6798_5743_1 100 886
6798_5743_1 991 1070
6798_5743_1 1341 1424
6798_5743_1 2080 2154
6798_5743_1 2603 2914

6802_5744_1 100 480

6805_5745_1 100 345
6805_5745_1 1564 1783
6805_5745_1 2028 3343

6805_5746_1 100 1077
6805_5746_1 1114 1161

6805_5747_1 100 271
6805_5747_1 1503 1594
6805_5747_1 1817 1879
6805_5747_1 2002 2100
6805_5747_1 2430 2588
6805_5747_1 3124 3195
6805_5747_1 3271 3403
6805_5747_1 3517 3581
6805_5747_1 3720 3795
6805_5747_1 3940 4041
6805_5747_1 4228 4420
6805_5747_1 5280 5520

6805_5748_1 100 207
6805_5748_1 483 1301

6805_5749_1 100 939

6805_5750_1 100 416
6805_5750_1 679 849
6805_5750_1 945 1018
6805_5750_1 1104 1180
6805_5750_1 1288 1359
6805_5750_1 1549 1617
6805_5750_1 2163 2209
6805_5750_1 2339 2462
6805_5750_1 2538 2606
6805_5750_1 2687 2790
6805_5750_1 3216 3291
6805_5750_1 3665 3838

6806_5751_1 100 498
6806_5751_1 579 668

6806_5752_1 100 230
6806_5752_1 1341 1596

6806_5753_1 100 132
6806_5753_1 212 341
6806_5753_1 1013 1119
6806_5753_1 1191 1314
6806_5753_1 1450 1554
6806_5753_1 1659 1774
6806_5753_1 1867 1950
6806_5753_1 2034 2102
6806_5753_1 2197 2268
6806_5753_1 2373 2464
6806_5753_1 2541 2668
6806_5753_1 2834 2935
6806_5753_1 3002 3069
6806_5753_1 3464 3523

6806_5754_1 100 307
6806_5754_1 384 1018
6806_5754_1 1089 1295
6806_5754_1 1420 1464

6806_5755_1 100 222
6806_5755_1 344 401
6806_5755_1 835 1076
6806_5755_1 1178 1294
6806_5755_1 1428 1488
6806_5755_1 1578 1663
6806_5755_1 1776 1850
6806_5755_1 1951 2039
6806_5755_1 2150 2199
6806_5755_1 2290 2330
6806_5755_1 2453 2662
6806_5755_1 2765 2893
6806_5755_1 2978 3364

6813_5758_1 100 363
6813_5758_1 743 973
6813_5758_1 1069 1239
6813_5758_1 2195 2338
6813_5758_1 2456 2635
6813_5758_1 2742 2967
6813_5758_1 3142 3255
6813_5758_1 3357 3443
6813_5758_1 3527 3570

6813_5759_1 100 2559
6813_5759_1 2705 2828
6813_5759_1 3111 3256
6813_5759_1 3331 3428
6813_5759_1 3783 3972

6813_5760_1 100 348

6821_5762_1 100 144
6821_5762_1 250 2127
6821_5762_1 2519 2708
6821_5762_1 2801 3396

6821_5763_1 100 183
6821_5763_1 710 784
6821_5763_1 870 926
6821_5763_1 1469 1551
6821_5763_1 1724 1782
6821_5763_1 2144 2292
6821_5763_1 2549 2686
6821_5763_1 3154 3312
6821_5763_1 3443 3538

6821_5764_1 100 960

6822_5765_1 100 202
6822_5765_1 812 919
6822_5765_1 1018 1210
6822_5765_1 1304 1562
6822_5765_1 1671 1727
6822_5765_1 2036 2083
6822_5765_1 2218 2304
6822_5765_1 2397 2454
6822_5765_1 2553 2620
6822_5765_1 2701 2796
6822_5765_1 2886 2933
6822_5765_1 3078 3122
6822_5765_1 3197 3355

6822_5766_1 100 279
6822_5766_1 1202 1257
6822_5766_1 1936 2002
6822_5766_1 2082 2162

6822_5767_1 100 442
6822_5767_1 521 888
6822_5767_1 992 1228
6822_5767_1 2599 2811

6822_5768_1 100 330
6822_5768_1 740 926
6822_5768_1 1298 1370
6822_5768_1 1487 1631
6822_5768_1 2012 2121
6822_5768_1 2469 2600
6822_5768_1 2670 2811
6822_5768_1 2887 3021
6822_5768_1 4620 4777
6822_5768_1 5669 5743
6822_5768_1 5847 5985
6822_5768_1 6180 6449
6822_5768_1 6809 6955

6822_5769_1 100 295
6822_5769_1 392 564
6822_5769_1 1479 1525
6822_5769_1 1655 1749
6822_5769_1 1843 1925
6822_5769_1 2440 2508
6822_5769_1 2983 3168
6822_5769_1 3483 3617
6822_5769_1 3883 4017
6822_5769_1 4257 4327
6822_5769_1 4502 4579
6822_5769_1 4735 4876
6822_5769_1 5049 5159

6822_5770_1 100 177
6822_5770_1 261 359
6822_5770_1 1120 1278
6822_5770_1 1365 1451
6822_5770_1 1589 1660
6822_5770_1 2290 2592

6822_5771_1 100 152
6822_5771_1 266 1049

6823_5772_1 100 396
6823_5772_1 826 1482

6823_5773_1 100 349
6823_5773_1 1503 1592
6823_5773_1 1936 2069
6823_5773_1 2161 2331
6823_5773_1 2527 2649
6823_5773_1 2725 2804
6823_5773_1 4120 4318
6823_5773_1 4480 4576
6823_5773_1 4665 4839
6823_5773_1 4961 5117
6823_5773_1 5232 5298
6823_5773_1 5392 5534

6824_5774_1 100 299
6824_5774_1 1317 1424
6824_5774_1 1821 1891
6824_5774_1 1984 2237

6824_5775_1 100 990

6824_5776_1 100 215
6824_5776_1 308 377
6824_5776_1 637 1959
6824_5776_1 2044 2586

6824_5777_1 100 282
6824_5777_1 637 855
6824_5777_1 1598 1701
6824_5777_1 2076 2358

6824_5778_1 100 336

6824_5779_1 100 456

6824_5780_1 100 627

6824_5781_1 100 1179

6824_5783_1 100 310
6824_5783_1 412 557
6824_5783_1 685 1072
6824_5783_1 1165 1241
6824_5783_1 1380 1604

6825_5784_1 100 633
6825_5784_1 718 2658

6825_5786_1 100 377
6825_5786_1 467 543
6825_5786_1 706 840
6825_5786_1 1537 1591
6825_5786_1 1717 1804
6825_5786_1 3061 3159
6825_5786_1 3248 3379

6825_5787_1 100 1827

6833_5788_1 100 107
6833_5788_1 196 371
6833_5788_1 452 516
6833_5788_1 813 1155
6833_5788_1 1318 1384
6833_5788_1 1485 1638
6833_5788_1 1935 2102
6833_5788_1 2205 2315
6833_5788_1 2425 2634
6833_5788_1 2730 2831
6833_5788_1 3400 3630
6833_5788_1 4203 4277
6833_5788_1 4557 4628
